Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
10,Y,241,0.12408660642412492,0.000264968945939928,0.6724546970764039,0.07548146126182109,0.016924781200959325,3.4600653488240166e-05,0.9504932141677552,0.02972823383670503,-0.002025185275998146,0.00017590755196313657,7.933947451481682e-06,7.173804442889287e-06,0.12408660642412492,0.000264968945939928,0.016924781200959325,3.4600653488240166e-05,0.005264266955070842,1.5562318905700798e-05,0,29.65479418784048,19
10,Y,281,0.12257317922409049,0.00015379653475960535,2.507645434699356,0.2237302763650455,0.01723399227098125,3.254289561333869e-05,0.006279529530500483,0.0013679217022296297,-0.001975310538466666,0.00016903722291679697,2.826706091418885e-12,2.2244309907988038e-05,0.12257317922409049,0.00015379653475960535,0.01723399227098125,3.254289561333869e-05,0.005295064792961937,1.2004764155777474e-05,0,24.18209987577431,19
10,Y,872,0.1231850536685323,0.00014949140447265442,1.3762749459048946,5.037896833502228,0.016944824944371675,3.467913300145807e-05,6.661338147750939e-16,0.004808594726060766,-0.0019168420151287932,0.00018696667997845765,2.963763023662136e-05,1.2503203970276598e-06,0.1231850536685323,0.00014949140447265442,0.016944824944371675,3.467913300145807e-05,0.005232208448991494,1.2449186052782202e-05,0,28.49830297238448,19
10,Y,912,0.12385947091596995,0.00030639915551034576,1.5054171533667646,0.27915661417900295,0.016866473885873416,3.2814843826335996e-05,0.03557213459168129,0.03329118206680737,-0.0019116836922742437,0.00018081849357185788,1.4795497247445665e-05,8.721307311481408e-06,0.12385947091596995,0.00030639915551034576,0.016866473885873416,3.2814843826335996e-05,0.005236528275770098,1.6480294528350305e-05,0,18.18468209808836,19
10,Y,952,0.12289251707390624,0.00030032042432477467,0.6335643825132995,0.08941976495793852,0.017040789995308853,3.17976636348416e-05,0.9646101500179499,0.021872292115692082,-0.0017694384856553078,0.00016660962980536123,7.522357829890525e-06,9.04967561750042e-06,0.12289251707390624,0.00030032042432477467,0.017040789995308853,3.17976636348416e-05,0.0052493447757507306,1.6140215288328622e-05,0,17.67970550462947,19
10,Y,992,0.12552370488076314,0.00018200711872885334,0.3888943630384728,0.05062651042879396,0.016443920060039422,3.3769659391886045e-05,0.9949859679692735,0.001477155440357647,-0.0020692795419443005,0.0001827576775125376,4.446887302833602e-14,5.7174442019619635e-05,0.12552370488076314,0.00018200711872885334,0.016443920060039422,3.3769659391886045e-05,0.005173935855137396,1.3006895119717994e-05,0,36.357243330032965,19
10,Y,1032,0.12439238512165408,0.00034093862698570017,4.443306113369677,1.426207548637422,0.01689040731880667,3.3092113431783254e-05,0.0024895027217896604,0.0006333848471165027,-0.002537874341885891,0.00018953575381779265,1.7706169863629385e-12,7.734721494624702e-05,0.12439238512165408,0.00034093862698570017,0.01689040731880667,3.3092113431783254e-05,0.005266521387375763,1.774335038576959e-05,0,42.69474251459754,19
10,Y,1072,0.12151896371252148,0.00019035536665449232,0.6066045068783428,0.06831477122179197,0.017398892713037656,3.149195198086027e-05,0.9811410361963411,0.008107432031238815,-0.002392373662840027,0.0001744525796317671,1.3324608639563861e-05,5.635789521326595e-06,0.12151896371252148,0.00019035536665449232,0.017398892713037656,3.149195198086027e-05,0.005299752661227542,1.2686137495821501e-05,0,25.460564638325263,19
10,Y,1112,0.1237002881821562,0.00016200882519100559,2.4151745837355043,0.2324949675565966,0.016855688922723003,2.9737306389068796e-05,0.0063252317519797985,0.0015943148832506804,-0.0019157749860798912,0.00016741216548790387,1.0768552716200475e-13,9.351433430498656e-06,0.1237002881821562,0.00016200882519100559,0.016855688922723003,2.9737306389068796e-05,0.005226454250854393,1.1483686609359033e-05,0,55.5697290791325,19
10,Y,1152,0.1239077839017455,0.00016198483768824207,0.393907047265902,0.04079454904880658,0.016865159707446516,2.9654539757700826e-05,0.9942313361109363,0.0013918503140003535,-0.0022079265994078097,0.0001633860413885691,2.1133095273739855e-15,1.4734534121814413e-05,0.1239077839017455,0.00016198483768824207,0.016865159707446516,2.9654539757700826e-05,0.005238162679563415,1.14771558554026e-05,0,50.27606424511449,19
10,Y,1783,0.12187986059634073,0.00020437490131968166,0.3101319977413958,0.05209059716302694,0.01720987279847988,3.5286973017073855e-05,0.9962570146016472,0.0009107954732308077,-0.0019065234029387195,0.00017821658900133702,2.333235826768032e-12,3.6835747934163004e-05,0.12187986059634073,0.00020437490131968166,0.01720987279847988,3.5286973017073855e-05,0.005257745294504391,1.3926524127728086e-05,0,50.97021573745942,19
10,Y,1823,0.1247659505012349,0.00019469413224207477,0.34829174161241694,0.051069816813661156,0.016650860064621603,3.3496487209521905e-05,0.9957767363198897,0.0011383819530070838,-0.0020490360565652036,0.00017813116418563456,1.3177137159203767e-12,3.519855944899647e-05,0.1247659505012349,0.00019469413224207477,0.016650860064621603,3.3496487209521905e-05,0.005207420934514984,1.325798239387687e-05,0,17.188268479479262,19
10,Y,1863,0.12281037418039008,0.00015109668899973677,0.442687039616413,0.03801595782073758,0.01689988894622697,3.175599025628806e-05,0.9929635848530336,0.0018198876943710252,-0.0022430967327780505,0.00016470515598251409,4.58235116518324e-13,1.784199495784539e-05,0.12281037418039008,0.00015109668899973677,0.01689988894622697,3.175599025628806e-05,0.00520246107533334,1.1684807817606128e-05,0,34.90747946159618,19
10,Y,1903,0.1216535462491203,0.00018021884806597896,0.41635272474462726,0.03756608399701439,0.017109767874671167,3.5960436013008495e-05,0.9929442101995665,0.0016843345091339668,-0.0021739969834764393,0.0001942700611881482,1.3196969073092645e-11,7.840184204331552e-05,0.1216535462491203,0.00018021884806597896,0.017109767874671167,3.5960436013008495e-05,0.005217456358244515,1.3415992553953157e-05,0,48.172007656634314,19
10,Y,1943,0.11931847904154713,0.00016307185561491454,2.8786112752552686,0.260907802368302,0.01791861721916007,3.782247651070575e-05,0.0044975739352872135,0.0008046308454819351,-0.0022298564518519796,0.00018221371646750766,3.038030937929648e-12,2.3757492433990614e-05,0.11931847904154713,0.00016307185561491454,0.01791861721916007,3.782247651070575e-05,0.005359226780792668,1.3476400066506017e-05,0,17.416644393906704,19
