XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
1_2,XY,2734,1779.2574344265295,4.476704472186627,0.6196129683434408,0.0015589785338184865
1_2,XY,281,1774.8487352759093,6.311403169778262,0.6211520781914833,0.0022088311625061644
1_2,XY,872,1746.687388624163,2.7845809814263744,0.6311667374323573,0.0010062103296843848
1_2,XY,1783,1765.7542545843364,10.703427668761531,0.6243513090963368,0.003784614455527585
1_2,XY,2774,1767.6315003364418,5.155992291072831,0.6236882405537139,0.0018192319834284805
1_2,XY,2654,1756.7073572268923,4.748115434411407,0.6275666666145617,0.001696218191161056
1_2,XY,81,1768.3943395269432,8.193746444273543,0.6234191977152955,0.0028885745223195115
1_2,XY,1903,1752.4391419774186,4.234534284055898,0.6290951588470984,0.0015201241254322291
1_2,XY,1983,1755.8967697391224,5.111038509118699,0.6278563748118009,0.0018275551075451583
1_2,XY,1943,1746.2207337731809,3.4909876264882063,0.6313354085597268,0.0012621451897914307
1_2,XY,952,1738.9548822541258,7.487961495311523,0.6339733087054573,0.0027298970048539603
1_2,XY,1072,1749.0245290529042,4.524590316874382,0.6303233385692615,0.0016305974140538469
1_2,XY,41,1769.9860203886246,5.066599614789016,0.6228585806288451,0.0017829378358532157
1_2,XY,1,1795.9150134119309,4.507750475631099,0.6138658968598347,0.0015408046972593163
1_2,XY,1112,1770.9890802031957,4.363666938060058,0.6225058035172449,0.0015338366700979565
1_2,XY,1032,1756.363068799578,3.405492459593883,0.6276896844259253,0.0012170561572661248
1_2,XY,912,1758.132157308044,7.602894333478575,0.6270580830966482,0.002711659829962449
1_2,XY,201,1751.370061267562,6.338730615698967,0.6294791744894012,0.002278272881056918
1_2,XY,2814,1771.782943831166,48.07369050661779,0.6222268840720988,0.01688284829353771
1_2,XY,992,1772.8602544159698,5.901133130007392,0.6218487766568693,0.00206988250125405
1_2,XY,2934,1759.1165263929734,9.032934581344241,0.6267071929866446,0.0032180955559061213
1_2,XY,2854,1777.6563143274323,3.4709275704997715,0.620171048535478,0.0012109026775526948
1_2,XY,1152,1773.6861733047576,4.321806613976659,0.6215592121001059,0.0015145062042330089
1_2,XY,121,1797.9290343478333,5.940394154914476,0.6131782508268194,0.002025953431723505
1_2,XY,1863,1733.9904470098975,2.849728172282176,0.6357883818179214,0.001044886992544017
1_2,XY,241,1763.9167416662167,4.5073138453793025,0.6250017103135881,0.0015970588609647944
1_2,XY,161,1779.0656563750647,4.103589093923354,0.6196797608012152,0.0014293520303967915
1_2,XY,2694,1792.0179224834353,6.448707074310597,0.6152008674468754,0.0022138451497899867
1_2,XY,2894,1769.574238485128,16.593453336224357,0.623003520516849,0.005841958828949526
1_2,XY,1823,1764.0009278913699,6.894220794525863,0.6249718823617578,0.0024425690934997846
1_2,XY,2023,1756.4916043529938,4.779577932364212,0.6276437517036959,0.0017078773491401202
1_2,XY,2063,1771.2330884877385,9.561545785936678,0.6224200459880855,0.0033599743627650116
4_3,XY,2734,1766.3811173665058,4.620587434586836,0.6241297359630966,0.0016326295538318506
4_3,XY,281,1771.5034369492105,2.6026731943045367,0.6223250587030978,0.0009143130713987925
4_3,XY,872,1753.699419551973,0.675496307126045,0.6286430662523718,0.00024214301779398284
4_3,XY,1783,1749.839276189422,6.576347589784003,0.6300298521090091,0.002367814779213207
4_3,XY,2774,1773.7288836958899,3.9948398180706413,0.6215442453048393,0.001399858638295789
4_3,XY,2654,1757.5871141385198,4.312714356585033,0.6272525393044444,0.001539133400388309
