Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,1,0.13701057983805437,2.3994732141685826e-07,0.9992350090744128,6.076665375898352,0.014370349122223396,3.8902038420468577e-08,4.065445535772483e-09,0.21455850621639194,-0.005789409554710628,3.971358871951813e-07,9.163493398106626e-06,1.1668237348549937e-09,0.13701057983805437,2.3994732141685826e-07,0.014370349122223396,3.8902038420468577e-08,0.0049352750070258845,1.5912328340628542e-08,0,131.17699172767843,19
1,X,51,0.1284126381541291,0.00016003063478745242,1.51990346211704,0.14259609644154103,0.01786669365899392,2.908493954239741e-05,0.01772080896329281,0.00999882744865696,-0.00387808443075595,0.00016875566313204,6.498160168150191e-06,1.1816045089735328e-06,0.1284126381541291,0.00016003063478745242,0.01786669365899392,2.908493954239741e-05,0.00575098048152336,1.1790325679628708e-05,0,98.6001205786766,19
1,X,91,0.13033775405661785,0.00021719567389789552,1.4018744541251178,0.09116704426550604,0.017277487326625464,3.669629314308892e-05,0.052580610584809506,0.026980538107438085,-0.0037720864374360045,0.00021306904822962624,7.323532104169805e-06,1.4058363694835485e-06,0.13033775405661785,0.00021719567389789552,0.017277487326625464,3.669629314308892e-05,0.005644698505327826,1.5238614506477022e-05,0,62.42040251843389,19
1,X,131,0.12999224978066465,0.00021325512468785737,1.3716387783456707,0.06063956241455104,0.017455272602513835,3.70348775482008e-05,0.07990162806961726,0.03136995665803838,-0.003661915251957848,0.0002192856412105782,8.265101421406351e-06,1.3183452335779888e-06,0.12999224978066465,0.00021325512468785737,0.017455272602513835,3.70348775482008e-05,0.005687665277925307,1.5254111544308656e-05,0,48.65591159992386,19
1,X,171,0.1301952816981452,0.00020379583515667003,1.3455569161509013,0.050443267290965155,0.017291818139103972,3.826025532863153e-05,0.10970181326538703,0.04109136332897054,-0.003686160020094279,0.00018912036604388252,8.39920944242789e-06,1.2916147925506882e-06,0.1301952816981452,0.00020379583515667003,0.017291818139103972,3.826025532863153e-05,0.005643205155964847,1.529494710412035e-05,0,40.42387175427269,19
1,X,211,0.12902234421039233,0.00016078112900656634,1.5661454035696716,0.16622230830391116,0.017679122977503743,3.0450762373164172e-05,0.014247395115069617,0.008140896753670912,-0.0034638190138815256,0.00018206132441869237,6.157388238003936e-06,1.5098574204092108e-06,0.12902234421039233,0.00016078112900656634,0.017679122977503743,3.0450762373164172e-05,0.005717623832315047,1.215529346066227e-05,0,65.16380121594653,19
1,X,251,0.12830983449073974,0.00017775491907990552,1.534395213309645,0.08938296249989253,0.01784480286359391,3.265206862539463e-05,0.03381330726422044,0.011750148958995288,-0.0036727681837137108,0.00016763683332231703,4.6784661677512496e-06,1.6311973488336573e-06,0.12830983449073974,0.00017775491907990552,0.01784480286359391,3.265206862539463e-05,0.005739335774698175,1.317213166394355e-05,0,59.68384920115393,19
1,X,291,0.12842998640521475,0.00017555785550577707,1.485240098860906,0.10176363539004318,0.01792451202229398,3.052248693028413e-05,0.03502733345477427,0.015773371441623968,-0.0035927518819264957,0.00017507859494867868,7.062480685993133e-06,1.3869933213755958e-06,0.12842998640521475,0.00017555785550577707,0.01792451202229398,3.052248693028413e-05,0.005770370673739841,1.2600314604686676e-05,0,42.68989393085045,19
1,X,771,0.12756352893809453,0.0001658538343834326,1.5313818007020215,0.1384015794890755,0.018004763715627113,2.844936787634901e-05,0.019907676768875004,0.010733713863810584,-0.0035717261854814933,0.00016704162624931157,5.740360863398797e-06,1.21868106363332e-06,0.12756352893809453,0.0001658538343834326,0.018004763715627113,2.844936787634901e-05,0.0057571014908494155,1.1780493087343713e-05,0,54.92940477199872,19
1,X,811,0.12828953253817735,0.00016029706543543507,1.279696877814752,0.046485253407399174,0.017683681783191508,2.7537651158909132e-05,0.1129171436266429,0.05015980444239207,-0.003763355350694588,0.00016689514300857495,7.14623163322603e-06,7.567721760359802e-07,0.12828953253817735,0.00016029706543543507,0.017683681783191508,2.7537651158909132e-05,0.0056866152848896526,1.1353620251056505e-05,0,54.39908379084584,19
1,X,851,0.12841867383255642,0.00018540800842743908,1.4218320018208441,0.057103783297143496,0.017706030464346448,3.381608165579052e-05,0.06932320488838978,0.022192331590167536,-0.0037018578053253,0.00018243418062322884,5.54808062722123e-06,1.2127897282276923e-06,0.12841867383255642,0.00018540800842743908,0.017706030464346448,3.381608165579052e-05,0.005699533648783064,1.364567414039623e-05,0,38.40255627849554,19
1,X,891,0.12809223006982498,0.00017812315378253044,1.3483503902800098,0.05652016063872445,0.017916067717723867,3.174726863758824e-05,0.0780038885941311,0.031119040040132134,-0.004402691347510646,0.00018909518573792435,7.5689794328537285e-06,9.833829753141954e-07,0.12809223006982498,0.00017812315378253044,0.017916067717723867,3.174726863758824e-05,0.005752483957669301,1.2957411584554123e-05,0,61.99034474499497,19
1,X,931,0.1270074954901797,0.00017733983940394817,1.7349773025194422,0.23051973484348331,0.018194220881138142,3.1712309008976106e-05,0.008667943121887511,0.004833720922138074,-0.003659320519751968,0.00018781231711679944,5.236990894941229e-06,1.8917971890269891e-06,0.1270074954901797,0.00017733983940394817,0.018194220881138142,3.1712309008976106e-05,0.005792322699372095,1.2936015109830985e-05,0,62.18503836894034,19
1,X,971,0.12691491900807603,0.00019112507027985526,1.3407488388217297,0.050915318445827085,0.01816132140856714,4.216340622286048e-05,0.08355186344945642,0.03079120056511242,-0.0035970396717552844,0.00017359447955758427,7.724524795804655e-06,8.960561646426113e-07,0.12691491900807603,0.00019112507027985526,0.01816132140856714,4.216340622286048e-05,0.005777634381917616,1.5988161131387154e-05,0,54.87858437471642,19
