XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
5_6,XY,1011,250.8303806715537,1.7301354986822741,-999.0,-999.0
5_6,XY,2411,250.06410646762106,1.8782429177729425,-999.0,-999.0
5_6,XY,2674,250.0776889048291,3.3406441456991325,-999.0,-999.0
5_6,XY,2371,250.1099776894022,1.7236522299069896,-999.0,-999.0
5_6,XY,2251,249.517809868142,2.39835580918748,-999.0,-999.0
5_6,XY,291,247.51282022238254,1.8278560418953058,-999.0,-999.0
7_8,XY,211,249.54715369857985,0.015952263923367682,-999.0,-999.0
7_8,XY,2291,254.54393272516694,2.1043423082004615,-999.0,-999.0
7_8,XY,2451,251.87594199534956,1.7732658392027887,-999.0,-999.0
7_8,XY,131,253.78033886119977,2.064089280802245,-999.0,-999.0
7_8,XY,1871,251.5165934717958,1.6435074006246235,-999.0,-999.0
7_8,XY,251,251.478100927005,1.6294905269742475,-999.0,-999.0
7_8,XY,171,253.2198334717695,2.1230735116681747,-999.0,-999.0
7_8,XY,1631,252.83948943198382,1.995116257763328,-999.0,-999.0
7_8,XY,1711,252.06272215171305,2.004185171620948,-999.0,-999.0
7_8,XY,1831,253.9455843009498,1.8596959993370719,-999.0,-999.0
7_8,XY,851,252.32271421769912,1.8147779210485464,-999.0,-999.0
7_8,XY,971,252.3549966850374,2.0761300971701924,-999.0,-999.0
7_8,XY,sum,8.238321017070746,0.008739629703744964,-999.0,-999.0
7_8,XY,1,250.21587869803966,1.2266727153594408,-999.0,-999.0
7_8,XY,811,251.26423348368448,1.77356956862841,-999.0,-999.0
7_8,XY,931,252.82924366295316,1.885420298394099,-999.0,-999.0
7_8,XY,1671,255.65981993129677,1.8086193076046435,-999.0,-999.0
7_8,XY,1751,247.89810527069073,2.846983097004521,-999.0,-999.0
7_8,XY,891,248.5272935366763,4.396430721308422,-999.0,-999.0
7_8,XY,771,253.04753661812313,1.7615057045275084,-999.0,-999.0
7_8,XY,1791,249.97237152113485,1.4662492356545787,-999.0,-999.0
7_8,XY,91,250.49404943480874,4.553138347875349,-999.0,-999.0
7_8,XY,2331,254.21651270703975,4.602063464673794,-999.0,-999.0
7_8,XY,2211,251.3283007089115,1.0680067343060524,-999.0,-999.0
7_8,XY,51,253.22830330718304,1.7611715930078582,-999.0,-999.0
7_8,XY,1011,251.9975672077568,5.000267910049622,-999.0,-999.0
7_8,XY,2411,253.52594562856197,2.636817915096861,-999.0,-999.0
7_8,XY,2674,253.76975770224894,1.965766831164644,-999.0,-999.0
7_8,XY,2371,248.42618025091747,1.936053737103239,-999.0,-999.0
7_8,XY,2251,251.03799080955505,7.2312820075462305,-999.0,-999.0
7_8,XY,291,253.07582015617413,8.383698453909577,-999.0,-999.0
9_10,XY,211,252.2698102989649,1.5200717410841889,-999.0,-999.0
9_10,XY,2291,249.47615737015968,1.7924977626296799,-999.0,-999.0
9_10,XY,2451,252.06976477307958,1.3908899432600106,-999.0,-999.0
9_10,XY,131,251.17990966316822,1.8124833919747811,-999.0,-999.0
9_10,XY,1871,252.7314760454933,1.7340987175076747,-999.0,-999.0
9_10,XY,251,249.79984624763432,1.8955451658426197,-999.0,-999.0
9_10,XY,171,248.91391427408723,1.865394446350161,-999.0,-999.0
9_10,XY,1631,250.15016333740311,1.8744244122940767,-999.0,-999.0
9_10,XY,1711,253.24918944085428,2.000594612293987,-999.0,-999.0
9_10,XY,1831,250.30382539691644,3.8194386685751995,-999.0,-999.0
9_10,XY,851,249.97545536272668,3.27369703873942,-999.0,-999.0
9_10,XY,971,-251.54730915803984,-1.9820930088006328,-999.0,-999.0
9_10,XY,sum,8.218300579503186,0.013025952951674276,-999.0,-999.0
9_10,XY,1,252.7582207688949,3.1404118967785553,-999.0,-999.0
9_10,XY,811,253.2089803068476,1.9120536693105465,-999.0,-999.0
9_10,XY,931,252.96070989293466,1.726977574023595,-999.0,-999.0
9_10,XY,1671,252.11135729326313,2.397294221425823,-999.0,-999.0
9_10,XY,1751,251.26069783271714,3.1975312651566905,-999.0,-999.0
9_10,XY,891,252.12460307374585,2.2215721930252275,-999.0,-999.0
9_10,XY,771,253.53895234097328,1.5415699423409688,-999.0,-999.0
9_10,XY,1791,249.3107289068861,1.69523294164477,-999.0,-999.0
9_10,XY,91,251.37081906580474,2.0275275977877363,-999.0,-999.0
9_10,XY,2331,250.73568279012022,1.5775058173734302,-999.0,-999.0
9_10,XY,2211,249.03836796554927,1.7024363963744034,-999.0,-999.0
9_10,XY,51,252.50518494500716,4.7991892597482355,-999.0,-999.0
9_10,XY,1011,255.24807668927494,4.1836082208134515,-999.0,-999.0
9_10,XY,2411,249.1668045869077,2.2717543686229953,-999.0,-999.0
9_10,XY,2674,251.14577555231457,1.9771696741609153,-999.0,-999.0
9_10,XY,2371,251.41679358991297,1.6178880565660902,-999.0,-999.0
9_10,XY,2251,250.1733732701196,1.9932616099707055,-999.0,-999.0
9_10,XY,291,250.5665430873454,1.8741999370280835,-999.0,-999.0
