Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,1,0.13681989138816458,0.0016465595126121126,9.999998021736975,8.459854840112452,0.0020517773396367513,2.543590595039248e-05,0.9947837227469734,0.01369514632943919,-0.006124889631899061,0.0006154126396197224,5.553472471719889e-06,6.081693945114708e-07,0.13681989138816458,0.0016465595126121126,0.0020517773396367513,2.543590595039248e-05,0.0007036705973588991,1.2157732999734248e-05,0,40.058799771028795,19
1,X,51,0.12845745278542323,0.0005430001172744598,1.8002131308749467,0.37304317889872973,0.0026313528759436206,1.1334294606399386e-05,0.020225187504026465,0.013694867361053131,-0.004763239134948665,0.0004703371309983801,1.936791592632714e-06,1.778453289566495e-06,0.12845745278542323,0.0005430001172744598,0.0026313528759436206,1.1334294606399386e-05,0.0008472826883206971,5.113400482121618e-06,0,31.646604028470076,19
1,X,91,0.12973781051994676,0.0005734814655962299,1.6655701731273236,0.3401329681602352,0.0025758541151378327,1.3412985392120304e-05,0.028585025314781798,0.024737101360399444,-0.0023507188876664255,0.0005277224096138658,2.794712349762918e-06,1.586989868684885e-06,0.12973781051994676,0.0005734814655962299,0.0025758541151378327,1.3412985392120304e-05,0.0008376792572111068,5.721666488936776e-06,0,19.863926256919985,19
1,X,131,0.13018498095894032,0.000752249182992649,1.345718934352463,0.32232703285201625,0.002574110163305301,1.8376906641778866e-05,0.09103576306962657,0.17846109167791757,-0.0046035426370728185,0.0006257980602969853,5.093258483551688e-06,1.399254394254812e-06,0.13018498095894032,0.000752249182992649,0.002574110163305301,1.8376906641778866e-05,0.0008399974108006625,7.715002011501486e-06,0,12.38789068201799,19
1,X,171,0.1305092090331337,0.0006412385125617356,1.3307093014717346,0.19771186457762924,0.0025257464879697026,1.5500123878392025e-05,0.12084360662652671,0.16823380535831636,-0.00365372638850233,0.0005822502519458527,4.8706747888815904e-06,1.0912891074965625e-06,0.1305092090331337,0.0006412385125617356,0.0025257464879697026,1.5500123878392025e-05,0.000826267840128277,6.49564257191159e-06,0,28.099142718925915,19
1,X,211,0.12939292577610761,0.0004922654729448229,3.3389231189193698,0.8442667123905985,0.0026189495099272543,1.3376687303734815e-05,0.004213899539117438,0.0016707224867962556,-0.0031305005119521283,0.0005322139232353483,2.4924506902834764e-13,0.0001380654910480006,0.12939292577610761,0.0004922654729448229,0.0026189495099272543,1.3376687303734815e-05,0.000849429995758789,5.409859811309081e-06,0,20.28314259994814,19
1,X,251,0.12809319418704185,0.0006323298492431621,1.2407799752838629,0.05922468097019373,0.0026246435632828477,1.7218420537059003e-05,0.31400792274741773,0.33624968300507063,-0.0038948386463881885,0.000566709309867791,5.801093153345871e-06,7.791306471105486e-07,0.12809319418704185,0.0006323298492431621,0.0026246435632828477,1.7218420537059003e-05,0.0008427258632127473,6.9188899552510386e-06,0,20.503492691269557,19
1,X,291,0.12793983979807658,0.001102666225069678,9.933889194207392,6.612925690255782,0.0026342672552865853,2.3394814916494026e-05,0.9997594189934762,0.10174585878165576,-0.0036367890050656784,0.0005804947499197437,7.389698838150549e-06,7.334994899244052e-07,0.12793983979807658,0.001102666225069678,0.0026342672552865853,2.3394814916494026e-05,0.0008448032389235679,1.0454835041623185e-05,0,20.224090585201267,19
1,X,771,0.1268272867662757,0.00046970182564197216,1.2672350462645208,0.11734096724918341,0.0026414986774323567,1.4959578959652942e-05,0.12292448370506132,0.1321968751432491,-0.003697530985098117,0.0004733265922610846,5.456282155202885e-06,6.384196508113504e-07,0.1268272867662757,0.00046970182564197216,0.0026414986774323567,1.4959578959652942e-05,0.000839755841166662,5.682399760676403e-06,0,22.60316644116066,19
1,X,811,0.12849384881206766,0.0005136931166591681,1.23895843838769,0.04722173020848486,0.002586272356389449,1.339759171120657e-05,0.30368142995933745,0.260591319438914,-0.004041290364067811,0.0004862037653550572,3.628651535830807e-06,6.034010297251147e-07,0.12849384881206766,0.0005136931166591681,0.002586272356389449,1.339759171120657e-05,0.0008330029316881158,5.450770322906958e-06,0,21.629465696937274,19
