Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,41,0.13810238368415215,0.0002850327005278654,0.7836159163665264,0.0832954717911395,70.6877620915774,0.2326334081315693,0.93981136072063,0.07878586025336126,0.000794783000992995,0.00039263780531807036,0.13810238368415215,0.0002850327005278654,70.6877620915774,0.2326334081315693,24.470077306225846,0.09505753584228062,-999,191.5016243108082,42
1,X,281,0.13276000149417477,0.00020467939754736277,0.5000006107123864,0.2797497565781571,79.68769075030498,0.2293125870317425,0.998471495424563,0.00047571813352770276,0.0006869864566196689,0.0003687981301416344,0.13276000149417477,0.00020467939754736277,79.68769075030498,0.2293125870317425,26.518467614995448,0.08657268360618452,-999,238.4741172891837,42
1,X,872,0.1343192455930114,0.00021959847928164852,0.5115571499546441,0.38151714988730745,78.10138055991108,0.23451421433518505,0.9992463229402043,0.0018519660138965333,0.001855798240322831,0.00038318859605768375,0.1343192455930114,0.00021959847928164852,78.10138055991108,0.23451421433518505,26.29583032919934,0.08990344940754984,-999,219.18029092085607,42
1,X,1783,0.1317694709712284,0.00024858102482244027,0.8298954657869475,0.08609268409386411,80.75115833448166,0.251227064611129,0.9363772551374809,0.10603179654640371,0.0015936575178066609,0.0003634188919450837,0.1317694709712284,0.00024858102482244027,80.75115833448166,0.251227064611129,26.671871939323122,0.09704285039228484,-999,233.35887676978885,42
1,X,2063,0.1320319017457395,0.000200653229441644,0.592131709638429,0.12873479866955734,80.03852996142031,0.21874084364839774,0.9978106649936013,0.0034104160378317094,0.001634544329139073,0.0003380883889644768,0.1320319017457395,0.000200653229441644,80.03852996142031,0.21874084364839774,26.489143524988286,0.08283343108631558,-999,251.92615843205755,42
1,X,sum,9.924692215201489,358.02648605212283,0.7996085988907484,0.20404240670061713,-1.3069910807569685,0.21981770132724882,0.07116403720854803,1.2120343889860794,0.028352856949773818,25.51447374331256,9.924692215201489,358.02648605212283,-1.3069910807569685,0.21981770132724882,-32.514689070995445,1172.9579252414228,-999,3.671196019165486e-05,42
10,Y,41,0.13271790080172882,0.0002664073053935422,0.8059507194349848,0.04468316943916806,74.74495330471443,0.24400609320081657,0.8876758058849273,0.09347473200945239,-0.00183928505620331,0.0003720653340321725,0.13271790080172882,0.0002664073053935422,74.74495330471443,0.24400609320081657,24.86573568523001,0.09529255342933034,-999,218.47512967077643,42
10,Y,281,0.12309926722095857,0.0002142473489547243,0.6053031216352602,0.06112323113313328,83.21712141659168,0.25144399186028465,0.9914636919087377,0.00572130748726446,-0.0018818608738350592,0.0003393290230819571,0.12309926722095857,0.0002142473489547243,83.21712141659168,0.25144399186028465,25.677816490927103,0.08953740057671661,-999,205.44487803172848,42
10,Y,872,0.12420142267098085,0.0001950334126780878,0.5000257668937097,0.3973317369808125,82.57618533174292,0.24798229286545848,0.9991027415006755,0.0006333588499505272,-0.0012698573981847834,0.0003524300803030174,0.12420142267098085,0.0001950334126780878,82.57618533174292,0.24798229286545848,25.708179355231405,0.08712109426209884,-999,228.505734547981,42
10,Y,1783,0.12211493231367648,0.00020705284042899812,0.5672032010303248,0.09980452058036393,84.31708930065032,0.25696164990316106,0.9968198265479955,0.00361919981305181,-0.0021792802454191815,0.00033795474477545605,0.12211493231367648,0.00020705284042899812,84.31708930065032,0.25696164990316106,25.809186337618762,0.09000916164795758,-999,227.46375770042204,42
