XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
4_3,XY,211,248.23143732282287,3.3678765212937902,-999.0,-999.0
4_3,XY,2291,247.74538266753257,2.1636210355467833,-999.0,-999.0
4_3,XY,2451,245.9697844600724,1.7239405070833262,-999.0,-999.0
4_3,XY,131,250.81637650496356,1.9926760948013922,-999.0,-999.0
4_3,XY,1871,247.08528224239825,2.587158555034649,-999.0,-999.0
4_3,XY,251,247.3413139409694,1.4555854868651583,-999.0,-999.0
4_3,XY,171,246.89530130244742,2.179202106178667,-999.0,-999.0
4_3,XY,1631,247.080245256232,1.5612363559250455,-999.0,-999.0
4_3,XY,1711,248.91789100236028,2.4309144933056825,-999.0,-999.0
4_3,XY,1831,247.34319822596444,1.8909205902426902,-999.0,-999.0
4_3,XY,851,248.48526585924753,1.5887180064528323,-999.0,-999.0
4_3,XY,971,247.75980101728436,1.8786136449606703,-999.0,-999.0
4_3,XY,sum,-8.257774214129736,-0.011614294628382232,-999.0,-999.0
4_3,XY,1,249.66022008072846,1.6967064430328083,-999.0,-999.0
4_3,XY,811,248.41163262335422,1.7508079432394426,-999.0,-999.0
4_3,XY,931,248.3607478639499,1.5744269854029591,-999.0,-999.0
4_3,XY,1671,247.47271590914178,2.1642425193081865,-999.0,-999.0
4_3,XY,1751,244.70071386985433,2.2998837231877407,-999.0,-999.0
4_3,XY,891,245.30255235618492,1.674053816912079,-999.0,-999.0
4_3,XY,771,248.49026923940986,2.4192299428459414,-999.0,-999.0
4_3,XY,1791,249.5500811424021,2.655735512082033,-999.0,-999.0
4_3,XY,91,246.61407637795315,1.9522337352579473,-999.0,-999.0
4_3,XY,2331,244.30583851716415,1.9168201443970507,-999.0,-999.0
4_3,XY,2211,250.2639422077977,3.619028562515414,-999.0,-999.0
4_3,XY,51,248.47185450925966,1.65243515207751,-999.0,-999.0
4_3,XY,1011,250.28684694068173,2.0720935237978777,-999.0,-999.0
4_3,XY,2411,246.83880856309312,2.0025480609268103,-999.0,-999.0
4_3,XY,2674,254.06513769355445,2.995973599437089,-999.0,-999.0
4_3,XY,2371,248.12366933096257,1.5355558662178341,-999.0,-999.0
4_3,XY,2251,248.9410862216704,1.8937990119603685,-999.0,-999.0
4_3,XY,291,250.80665618458897,1.6992328653777231,-999.0,-999.0
5_6,XY,211,243.3765816424312,1.5549399643074155,-999.0,-999.0
5_6,XY,2291,247.48981540684258,1.7981780212436502,-999.0,-999.0
5_6,XY,2451,241.60633061179237,1.7365477273372365,-999.0,-999.0
5_6,XY,131,242.81519176154907,2.4553253249718368,-999.0,-999.0
