XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
1_2,XY,211,492.7969753142538,2.1521911513347143,-999.0,-999.0
1_2,XY,2291,497.01968461421865,2.8546899810966497,-999.0,-999.0
1_2,XY,2451,489.30247852033693,2.670776114509958,-999.0,-999.0
1_2,XY,131,492.17333892391645,2.6318020605620034,-999.0,-999.0
1_2,XY,1871,490.3159986048818,2.7869040554370885,-999.0,-999.0
1_2,XY,251,492.60897662107635,2.979674446237701,-999.0,-999.0
1_2,XY,171,487.9828315748011,3.2911957331679003,-999.0,-999.0
1_2,XY,1631,496.10906612148875,3.1909249208361263,-999.0,-999.0
1_2,XY,1711,488.5095831879038,3.001085741512566,-999.0,-999.0
1_2,XY,1831,493.60696167735904,2.628369998164829,-999.0,-999.0
1_2,XY,851,492.9454965431974,2.7605124612527097,-999.0,-999.0
1_2,XY,971,493.8294816144671,2.6700531742643134,-999.0,-999.0
1_2,XY,sum,16.425837901788935,0.017938102850826407,-999.0,-999.0
1_2,XY,1,499.1604609676692,7.290943333535242,-999.0,-999.0
1_2,XY,811,492.6714886145764,2.670105511700914,-999.0,-999.0
1_2,XY,931,493.617932724108,2.6686827638732886,-999.0,-999.0
1_2,XY,1671,490.9981368905114,2.8344930868437292,-999.0,-999.0
1_2,XY,1751,489.8569531156684,2.917731820805338,-999.0,-999.0
1_2,XY,891,495.7303153159248,3.249698439348815,-999.0,-999.0
1_2,XY,771,495.16680851414475,2.365836823605766,-999.0,-999.0
1_2,XY,1791,488.71072856526007,2.6128927588920288,-999.0,-999.0
1_2,XY,91,492.86693460222847,3.2978894103196703,-999.0,-999.0
1_2,XY,2331,491.89585482066656,3.0068728735731023,-999.0,-999.0
1_2,XY,2211,493.4169609193491,2.470946321751338,-999.0,-999.0
1_2,XY,51,493.2666695696715,2.5036198148910307,-999.0,-999.0
1_2,XY,1011,494.56608329171905,3.155094612739222,-999.0,-999.0
1_2,XY,2411,490.3894415442578,3.0123607952979947,-999.0,-999.0
1_2,XY,2674,495.8179571933368,3.0380316855672396,-999.0,-999.0
1_2,XY,2371,494.0610622952301,1.833694415956873,-999.0,-999.0
1_2,XY,2251,489.5490961462731,3.235262149408341,-999.0,-999.0
1_2,XY,291,493.1162926588108,3.338186838986982,-999.0,-999.0
4_3,XY,211,494.149187558756,2.5092395357222768,-999.0,-999.0
4_3,XY,2291,495.0015237372659,2.6190804597258635,-999.0,-999.0
4_3,XY,2451,492.544076415598,2.721071100367606,-999.0,-999.0
4_3,XY,131,499.15507773523814,4.971697036968916,-999.0,-999.0
4_3,XY,1871,488.66768323585507,2.97219087216944,-999.0,-999.0
4_3,XY,251,492.4759270111257,2.9712622859322653,-999.0,-999.0
4_3,XY,171,495.0976495900883,2.896594565982984,-999.0,-999.0
4_3,XY,1631,495.9005245441382,2.98001793050268,-999.0,-999.0
4_3,XY,1711,495.1314377538032,3.164587568096047,-999.0,-999.0
4_3,XY,1831,493.6376063588657,2.9026639572756814,-999.0,-999.0
4_3,XY,851,490.566489389983,2.9579036612101604,-999.0,-999.0
4_3,XY,971,496.5509790002676,4.347897600035839,-999.0,-999.0
4_3,XY,sum,16.494922331733225,0.016875025557533722,-999.0,-999.0
4_3,XY,1,495.98351703550543,2.310565244493173,-999.0,-999.0
4_3,XY,811,493.57844531776084,2.4170380335434536,-999.0,-999.0
4_3,XY,931,496.0941924104065,6.818158420651523,-999.0,-999.0
4_3,XY,1671,492.4376009191796,3.0266685111959184,-999.0,-999.0
4_3,XY,1751,493.1116291021926,3.2430550716448967,-999.0,-999.0
4_3,XY,891,494.3226232174569,2.6288079897496197,-999.0,-999.0
4_3,XY,771,497.70388174752867,2.6640817453656207,-999.0,-999.0
4_3,XY,1791,492.12455836396623,2.443075162790585,-999.0,-999.0
4_3,XY,91,494.1601981938176,2.9562173236277456,-999.0,-999.0
4_3,XY,2331,496.832804870318,12.996255916260274,-999.0,-999.0
4_3,XY,2211,499.00418875869013,2.3816813931865735,-999.0,-999.0
4_3,XY,51,499.63589185099954,3.0590951755863807,-999.0,-999.0
4_3,XY,1011,495.0494650623367,2.871393927585574,-999.0,-999.0
4_3,XY,2411,492.8053368997392,3.0157922406429667,-999.0,-999.0
4_3,XY,2674,495.7828171524303,3.5015282243684833,-999.0,-999.0
4_3,XY,2371,493.94608336976927,2.4718359068523124,-999.0,-999.0
4_3,XY,2251,491.6587282524244,2.8241617620813027,-999.0,-999.0
4_3,XY,291,496.12710054826636,5.254444145866317,-999.0,-999.0
5_6,XY,211,491.0144897990799,7.337018634189101,-999.0,-999.0
5_6,XY,2291,482.801433395189,6.062956647145835,-999.0,-999.0
5_6,XY,2451,484.7464234819051,17.25777883074986,-999.0,-999.0
5_6,XY,131,480.57547161762034,7.718423093399406,-999.0,-999.0
5_6,XY,1871,483.49490128576514,3.0520462138668294,-999.0,-999.0
5_6,XY,251,481.99550533254165,4.21164414197414,-999.0,-999.0
5_6,XY,171,485.69174075998507,2.9656532428518303,-999.0,-999.0
5_6,XY,1631,482.67987846563227,2.1219329180844735,-999.0,-999.0
5_6,XY,1711,483.4298243746136,3.6649961319183886,-999.0,-999.0
5_6,XY,1831,485.2980640468097,3.418629228068496,-999.0,-999.0
5_6,XY,851,487.6550268312913,4.107179925187223,-999.0,-999.0
5_6,XY,971,483.0103852728686,3.2185485385320223,-999.0,-999.0
5_6,XY,sum,16.303015597158925,0.04316650141291787,-999.0,-999.0
5_6,XY,1,485.531678077342,1.7880135168928335,-999.0,-999.0
5_6,XY,811,487.10969620470746,6.011009738465076,-999.0,-999.0
5_6,XY,931,487.6796567264053,2.9759724365611406,-999.0,-999.0
5_6,XY,1671,484.82166026669154,3.753307671456942,-999.0,-999.0
5_6,XY,1751,487.6905471478504,5.324381177933365,-999.0,-999.0
5_6,XY,891,485.1601265869704,3.294554717670889,-999.0,-999.0
5_6,XY,771,485.8720432536417,2.523386587929294,-999.0,-999.0
5_6,XY,1791,484.3021281774582,2.2846690408011345,-999.0,-999.0
5_6,XY,91,489.1757095905792,3.033797431588309,-999.0,-999.0
5_6,XY,2331,486.11758579763193,2.870299597421774,-999.0,-999.0
5_6,XY,2211,486.11107101019087,2.550516618521506,-999.0,-999.0
5_6,XY,51,488.7626428838998,2.43788114528233,-999.0,-999.0
5_6,XY,1011,484.8963538113525,2.8593509296309914,-999.0,-999.0
5_6,XY,2411,488.094483411317,3.0493092169872513,-999.0,-999.0
5_6,XY,2674,488.0082605897177,2.7726865239652927,-999.0,-999.0
5_6,XY,2371,489.5642333261231,4.985476523549058,-999.0,-999.0
5_6,XY,2251,485.8457757809855,6.890275696208036,-999.0,-999.0
5_6,XY,291,485.2398735904465,2.7524809474600564,-999.0,-999.0
7_8,XY,211,494.9190090410186,2.6557593065557707,-999.0,-999.0
7_8,XY,2291,495.3439490881381,5.758005789392079,-999.0,-999.0
7_8,XY,2451,492.63716402137334,3.0431891368476163,-999.0,-999.0
7_8,XY,131,497.9363721157122,3.2307648597367624,-999.0,-999.0
7_8,XY,1871,488.6418881602731,4.219950068705958,-999.0,-999.0
7_8,XY,251,490.45485298433294,2.682733009442041,-999.0,-999.0
7_8,XY,171,497.41232797323147,3.014587569646412,-999.0,-999.0
7_8,XY,1631,494.9931324478299,2.7919812788986254,-999.0,-999.0
7_8,XY,1711,491.4572514206975,3.7570248318883652,-999.0,-999.0
7_8,XY,1831,491.2571038846482,2.9676454517134307,-999.0,-999.0
7_8,XY,851,493.1075245541307,2.59671803558413,-999.0,-999.0
7_8,XY,971,496.88269856906544,2.7922189590461737,-999.0,-999.0
7_8,XY,sum,16.637085849793575,0.017534970751333933,-999.0,-999.0
7_8,XY,1,495.5250179638312,2.085878691623252,-999.0,-999.0
7_8,XY,811,490.9212649411715,2.906605555833456,-999.0,-999.0
7_8,XY,931,494.32636569627795,2.5768384628406786,-999.0,-999.0
7_8,XY,1671,489.4279586730558,3.3227176708245594,-999.0,-999.0
7_8,XY,1751,488.58054364064,4.721669316536585,-999.0,-999.0
