Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,1,0.13660609097699786,2.7712527441620383e-05,1.0000000369276398,0.4555311962404204,0.004145174583348962,1.4340016283725943e-06,0.01124614596377288,0.5839120111281431,-0.005442415369027202,4.824416678951738e-05,5.299925844527431e-06,5.653089104967779e-08,0.13660609097699786,2.7712527441620383e-05,0.004145174583348962,1.4340016283725943e-06,0.0014193935415386819,5.692313520902466e-07,0,48.57993715272779,19
1,X,51,0.12730775522833726,0.0004217803403248706,0.759475797563803,0.12108989766422029,0.005237440993944856,2.2984482253626988e-05,0.9264728166588203,0.11078372871688558,-0.004005164500036021,0.0004135127456589983,3.7560799977010008e-06,1.0391894819075655e-06,0.12730775522833726,0.0004217803403248706,0.005237440993944856,2.2984482253626988e-05,0.0016713366540369247,9.190127296551489e-06,0,28.32299187108505,19
1,X,91,0.12930041933417807,0.0005677506135265717,1.5395921442271798,0.3439790295472509,0.0050500935071983,2.3827145318504762e-05,0.03629201080991756,0.04480899120588255,-0.003398807126574764,0.0004739098613327925,4.4646489166561e-06,2.2762532059572574e-06,0.12930041933417807,0.0005677506135265717,0.0050500935071983,2.3827145318504762e-05,0.001636776145913877,1.0549450339015423e-05,0,17.042257390659508,19
1,X,131,0.12867384617768557,0.0004933174599992016,0.6789504687182369,0.06486379541543891,0.005173642923127322,2.3261556686127866e-05,0.915593668434429,0.055478263021986884,-0.003478047133938698,0.0004533963488872451,3.8052250391013012e-06,1.8788882069736833e-06,0.12867384617768557,0.0004933174599992016,0.005173642923127322,2.3261556686127866e-05,0.0016686938596703468,9.859988079393202e-06,0,7.929099170058493,19
1,X,171,0.12940191773578325,0.0005594170247119896,0.6408362571792752,0.11468374028078943,0.0050618165763143515,2.6380580208023013e-05,0.9602569976175317,0.035811920457806345,-0.003687940044271308,0.00046772663859540856,6.202739878982122e-06,2.604372953086132e-06,0.12940191773578325,0.0005594170247119896,0.0050618165763143515,2.6380580208023013e-05,0.0016418635085325023,1.1117586251962605e-05,0,27.14891240000065,19
1,X,211,0.1287283537715931,0.000349896445823941,0.3096827078390012,0.0566228362709294,0.005210756161040349,2.0738226915897277e-05,0.9961059150831417,0.001247601829337086,-0.003961206510788343,0.0003877806763354692,5.783923340274555e-12,8.461890033649084e-05,0.1287283537715931,0.000349896445823941,0.005210756161040349,2.0738226915897277e-05,0.001681376217734934,8.103391542428203e-06,0,27.71567193363065,19
1,X,251,0.12791893897367645,0.00042714649181468283,0.6289791731863246,0.140277046802822,0.005187389781401287,2.3347280924176667e-05,0.9807823096110538,0.02071133471562958,-0.003922427685175955,0.0004621633418046243,6.132687314802099e-06,1.9045142798615468e-06,0.12791893897367645,0.00042714649181468283,0.005187389781401287,2.3347280924176667e-05,0.001663311785885508,9.321556215998579e-06,0,15.369959315239143,19
1,X,291,0.1270540340456054,0.0004642383375010831,0.763526385676642,0.07067145654481721,0.005264804635180532,2.6081267399905884e-05,0.8663994189129148,0.13460854644348724,-0.0029213908639286173,0.0004449452432879566,5.7679595863247e-06,1.168468529501865e-06,0.1270540340456054,0.0004642383375010831,0.005264804635180532,2.6081267399905884e-05,0.0016767204185241984,1.0321268593653339e-05,0,35.75298429574227,19
1,X,771,0.12665928284769126,0.0003626113455856269,0.6356128489716163,0.0986767734745666,0.005255830935452164,1.94877834994874e-05,0.9734245787946827,0.02124810788944842,-0.00430353601465357,0.000386526675223075,3.2960516494795476e-06,1.490630585195829e-06,0.12665928284769126,0.0003626113455856269,0.005255830935452164,1.94877834994874e-05,0.0016686618835768069,7.816787785970512e-06,0,22.933000849596883,19
1,X,811,0.1278657043231654,0.0004416840777452062,1.4759551718639268,0.270322180612355,0.0051740932539942565,2.0791315976053954e-05,0.03924593868893084,0.04500702910235935,-0.0040507988377247875,0.0004041117744866014,3.8924296077341715e-06,1.5786137396600616e-06,0.1278657043231654,0.0004416840777452062,0.0051740932539942565,2.0791315976053954e-05,0.0016583578894921723,8.787605696274089e-06,0,11.306984786494827,19
