Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,41,0.13677167669290208,0.0002897115280758048,0.7856006994757887,0.13324211750513898,70.05756918773952,0.2379078919513944,0.9601868428091119,0.086948386064925,0.0007823468521440139,0.00039203920228429555,0.13677167669290208,0.0002897115280758048,70.05756918773952,0.2379078919513944,24.018239413467082,0.09612969531457438,-999,43.32589788695755,42
1,X,281,0.131395431747636,0.00021055306782326753,0.5000010778249103,0.27069934538948087,79.04820445733263,0.23178458759620213,0.9991132187401991,0.000490133842662499,0.0007024219361666265,0.0003681298252054529,0.131395431747636,0.00021055306782326753,79.04820445733263,0.23178458759620213,26.035277441877586,0.08699665216176969,-999,62.992576347639975,42
1,X,872,0.13303259537791687,0.00023782453161132455,0.8999999976253794,0.05204275552087828,77.35204273294252,0.2442958539840845,1.093206933130657,0.05239353147618386,0.0019220664994799128,0.0003824015332055721,0.13303259537791687,0.00023782453161132455,77.35204273294252,0.2442958539840845,25.794064725835266,0.09360925725247005,-999,54.045026233820586,42
1,X,1783,0.13035306818109343,0.00023804940962400894,0.6837221245798598,0.3020563276178936,79.94870486982191,0.2500505847011496,0.9957448699926197,0.013189076723014337,0.0015867285359595937,0.0003628682475001811,0.13035306818109343,0.00023804940962400894,79.94870486982191,0.2500505847011496,26.122974397196998,0.09461092888900632,-999,60.23523023747748,42
1,X,2063,0.1306827211633556,0.0002145425456722858,0.8999740792104212,0.015698602483845192,79.34496951660326,0.22610369831642174,0.9978993226538319,0.057047979200206544,0.001628046603010135,0.00033724738677547785,0.1306827211633556,0.0002145425456722858,79.34496951660326,0.22610369831642174,25.991270006827726,0.08547761923637236,-999,60.15328021460148,42
1,X,sum,9.924692215201489,358.02648605212283,0.7996085988907484,0.20404240670061713,-1.3281920834008645,1.8089206348551117,0.07116403720854803,1.2120343889860794,0.029049067415573886,22.501406057450293,9.924692215201489,358.02648605212283,-1.3281920834008645,1.8089206348551117,-33.042117313704175,1192.8209759222789,-999,3.671196019165486e-05,42
10,Y,41,0.13145067100613966,0.00027182399759306325,0.815401979630306,0.07678227931706305,74.0597835140238,0.24984695719904693,0.9147537207251507,0.1207630607578854,-0.0018508717067119917,0.00037147449075634794,0.13145067100613966,0.00027182399759306325,74.0597835140238,0.24984695719904693,24.40254822750772,0.09655886688685314,-999,58.17284685642386,42
10,Y,281,0.12179716309045832,0.0002140639591126057,0.568550196337361,0.07907122443508607,82.51230259473785,0.25293649656398287,0.9953789539824941,0.00398096370731621,-0.0019320574164062379,0.0003387543302111106,0.12179716309045832,0.0002140639591126057,82.51230259473785,0.25293649656398287,25.19102353851297,0.08901341674664962,-999,36.297268106421356,42
10,Y,872,0.12298896178818035,0.00022323759479824472,0.8999999560922971,0.301563414367155,81.92550904352096,0.26167361580701964,1.0283562408486822,0.06410045928918556,-0.0012738860856333124,0.000351837865808895,0.12298896178818035,0.00022323759479824472,81.92550904352096,0.26167361580701964,25.25661930616126,0.09278674826032407,-999,46.81309558879253,42
10,Y,1783,0.12075803246945835,0.00019762197350408267,0.5000001746599338,0.28822592406765585,83.61588690950181,0.25198515211351236,0.9988161859133794,0.0004423891255951884,-0.0021955320525378482,0.0003374538117426078,0.12075803246945835,0.00019762197350408267,83.61588690950181,0.25198515211351236,25.31015257700902,0.08679566650134536,-999,40.45755391918792,42
10,Y,2063,0.1217382573497828,0.00019345758461947361,0.6164998357625641,0.07781366770246984,82.42359579645262,0.2366633852566764,0.9949885698959847,0.004656521706102146,-0.002179318096196419,0.0003107466306119093,0.1217382573497828,0.00019345758461947361,82.42359579645262,0.2366633852566764,25.151771094972133,0.08254121919094715,-999,78.98871624091024,42
10,Y,sum,11.37722362764455,485.55171699126373,0.8294984358827413,0.3616631697153129,-1.3430411721385127,7.795384868681835,0.020792910700185074,1.3496611980461355,0.05909944354929589,29.389260714890497,11.37722362764455,485.55171699126373,-1.3430411721385127,7.795384868681835,-38.301479956394324,1649.660602819928,-999,2.0203044005087968e-05,42
