"ScanNumber, ScanNames, ScanPointNumber, avrgdcct1, avrgdcct2, sum(avrgfbctB1), sum(avrgfbctB2), fbct1 per Bx, fbct2 per BX"
Scan_1
1,X1,1,3841252779277.4736,3882906853807.1577,3837155724803.2339,3884381057239.5786,"{'591': 90519606325.89473, '211': 88827522856.421051, '2291': 75264323799.578949, '2451': 83542709733.052628, '1921': 97173866603.789474, '391': 81876985963.789474, '1871': 96029149291.789474, '251': 86787356133.052628, '171': 81381115149.473679, '1631': 86730921445.052628, '1711': 80380256687.157898, '1545': 83611666108.631577, '1425': 79370522839.578949, '851': 95972160134.736847, '971': 83238266987.789474, 'sum': 2619236713879.4443, '1961': 82609130442.10527, '1585': 86545372645.052628, '1': 92371334629.052628, '1505': 97995766945.684204, '1465': 92786530627.368423, '811': 97872488124.631577, '931': 88429893524.210526, '1011': 88004638181.052628, '1751': 82622075095.578949, '631': 88478435866.947372, '771': 97291413180.631577, '1791': 92331744417.684204, '891': 88270265505.684204, '1831': 87936572577.684204, '91': 86115050765.473679, '2331': 80360724803.368423, '2211': 92338252746.10527, '2041': 82936095151.157898, '51': 94513233057.684204, '131': 81439489185.684204, '1671': 93395907206.736847, '2411': 86075932240.842102, '2001': 80711750709.89473, '2674': 77876369869.338959, '351': 89743765719.578949, '1385': 83559514974.315796, '2371': 87553453864.421051, '2251': 81287623302.736847, '291': 84996469382.736847}","{'211': 93238930809.263153, '571': 86250014396.631577, '2451': 85785562058.10527, '131': 76935370644.210526, '1871': 84085139563.789474, '251': 87989432535.578949, '491': 100315204554.10527, '171': 83914272552.421051, '1631': 88456937472.0, '1711': 83094480572.631577, '691': 76910708412.631577, '851': 84304221237.89473, '971': 87277821089.684204, 'sum': 2644921265529.2632, '1': 87183131917.473679, '3091': 95333248377.263153, '651': 94419226839.578949, '811': 94781524506.947372, '931': 93760703434.10527, '1011': 86783500719.157898, '1751': 78376285237.89473, '891': 89349212698.947372, '2852': 89779525093.052628, '771': 91724629692.631577, '2812': 86892459924.210526, '1791': 95343889354.10527, '611': 88668514842.947372, '2932': 93307608225.684204, '2892': 83679288481.684204, '1831': 84973805136.842102, '91': 86612973891.368423, '2291': 97196250597.052628, '3051': 86294531018.10527, '2331': 88213688104.421051, '2211': 91285739412.210526, '1282': 82338983720.421051, '51': 88787061274.947372, '1671': 82675521859.368423, '2411': 85239410472.421051, '1242': 90277281360.842102, '2674': 89473078325.89473, '531': 84993196463.157898, '2371': 97756504064.0, '2251': 94942879744.0, '291': 85379306549.89473}"
1,X1,2,3841514647336.421,3882717516853.8945,3837422709124.042,3884183788705.6851,"{'591': 90524136070.736847, '211': 88828648609.684204, '2291': 75276570408.421051, '2451': 83554257434.947372, '1921': 97176847629.473679, '391': 81884825707.789474, '1871': 96033305653.89473, '251': 86796954138.947372, '171': 81390153943.578949, '1631': 86736314368.0, '1711': 80385818624.0, '1545': 83626691098.947372, '1425': 79372140544.0, '851': 95975544293.052628, '971': 83247811961.263153, 'sum': 2619417007869.3057, '1961': 82611068496.842102, '1585': 86546391471.157898, '1': 92380272532.210526, '1505': 97991829180.631577, '1465': 92794605352.421051, '811': 97880620193.684204, '931': 88425451304.421051, '1011': 88009293392.842102, '1751': 82624326170.947372, '631': 88478380678.736847, '771': 97292798490.947372, '1791': 92341194536.421051, '891': 88285068018.526321, '1831': 87930573877.89473, '91': 86124063690.10527, '2331': 80364085248.0, '2211': 92349694814.315796, '2041': 82957092540.631577, '51': 94509992474.947372, '131': 81442606026.10527, '1671': 93400611570.526321, '2411': 86079657445.052628, '2001': 80716516298.10527, '2674': 77893827594.778961, '351': 89754291146.10527, '1385': 83570885039.157898, '2371': 87553783269.052628, '2251': 81298651459.368423, '291': 85005056323.368423}","{'211': 93237022504.421051, '571': 86246923856.842102, '2451': 85775861436.631577, '131': 76926937195.789474, '1871': 84077357594.947372, '251': 87981359535.157898, '491': 100304297552.8421, '171': 83906877332.210526, '1631': 88458435745.684204, '1711': 83090976983.578949, '691': 76905615144.421051, '851': 84295366979.368423, '971': 87273014541.473679, 'sum': 2644768133335.5791, '1': 87177816171.789474, '3091': 95330567006.315796, '651': 94411820409.263153, '811': 94772171829.89473, '931': 93751186917.052628, '1011': 86781875685.052628, '1751': 78369382400.0, '891': 89343934464.0, '2852': 89778048377.263153, '771': 91720314664.421051, '2812': 86894857162.10527, '1791': 95337585394.526321, '611': 88665592885.89473, '2932': 93308904286.315796, '2892': 83675835769.263153, '1831': 84971266910.315796, '91': 86613300277.89473, '2291': 97188026260.210526, '3051': 86290920933.052628, '2331': 88209624441.263153, '2211': 91280074859.789474, '1282': 82337752333.473679, '51': 88778861514.10527, '1671': 82672561960.421051, '2411': 85237360316.631577, '1242': 90273599703.578949, '2674': 89472591117.473679, '531': 84990919949.473679, '2371': 97751234883.368423, '2251': 94938981214.315796, '291': 85376772203.789474}"
1,X1,3,3841640711006.316,3882606105653.8945,3837591466065.9185,3884067442041.2637,"{'591': 90533484005.052628, '211': 88836581914.947372, '2291': 75274237413.052628, '2451': 83563211290.947372, '1921': 97175905549.473679, '391': 81890963240.421051, '1871': 96038982709.89473, '251': 86797913034.10527, '171': 81393688144.842102, '1631': 86745627809.684204, '1711': 80387732965.052628, '1545': 83623898058.10527, '1425': 79376366753.684204, '851': 95980387058.526321, '971': 83253835237.052628, 'sum': 2619533612383.3931, '1961': 82626299149.473679, '1585': 86551684365.473679, '1': 92375955779.368423, '1505': 97998092180.210526, '1465': 92797195749.052628, '811': 97880887080.421051, '931': 88432010509.473679, '1011': 88012960821.89473, '1751': 82627615474.526321, '631': 88481679467.789474, '771': 97300186812.631577, '1791': 92344837389.473679, '891': 88281464400.842102, '1831': 87936944666.947372, '91': 86132618293.89473, '2331': 80368558511.157898, '2211': 92351935541.89473, '2041': 82955132496.842102, '51': 94513956109.473679, '131': 81446016053.89473, '1671': 93406270949.052628, '2411': 86087198396.631577, '2001': 80725185589.89473, '2674': 77896033846.972641, '351': 89757303646.315796, '1385': 83564663430.736847, '2371': 87563273916.631577, '2251': 81300620988.631577, '291': 85002069261.473679}","{'211': 93233161485.473679, '571': 86245287612.631577, '2451': 85774606336.0, '131': 76926702214.736847, '1871': 84078928303.157898, '251': 87980832229.052628, '491': 100305436240.8421, '171': 83900074954.10527, '1631': 88454197894.736847, '1711': 83091808687.157898, '691': 76898710581.89473, '851': 84296770398.315796, '971': 87274699937.684204, 'sum': 2644699183858.5269, '1': 87175744458.10527, '3091': 95326936225.684204, '651': 94414323712.0, '811': 94771914428.631577, '931': 93752355786.10527, '1011': 86767285301.89473, '1751': 78367429254.736847, '891': 89341143578.947372, '2852': 89772017340.631577, '771': 91720972611.368423, '2812': 86886308594.526321, '1791': 95337877719.578949, '611': 88662034970.947372, '2932': 93302352842.10527, '2892': 83671318528.0, '1831': 84970223939.368423, '91': 86612040003.368423, '2291': 97183479700.210526, '3051': 86290778219.789474, '2331': 88205554310.736847, '2211': 91277281387.789474, '1282': 82332147712.0, '51': 88779403048.421051, '1671': 82665811321.263153, '2411': 85234624619.789474, '1242': 90272433852.631577, '2674': 89463649765.052628, '531': 84988171749.052628, '2371': 97749389527.578949, '2251': 94936263194.947372, '291': 85374957460.210526}"
1,X1,4,3841554272471.579,3882398791141.0527,3837536314594.3574,3883872143036.6309,"{'591': 90537655888.842102, '211': 88835855845.052628, '2291': 75267784272.842102, '2451': 83557481633.684204, '1921': 97176837281.684204, '391': 81882531516.631577, '1871': 96041973652.210526, '251': 86800258964.210526, '171': 81391961357.473679, '1631': 86740449172.210526, '1711': 80390282401.684204, '1545': 83626021510.736847, '1425': 79378009465.263153, '851': 95982006487.578949, '971': 83253242826.10527, 'sum': 2619479313742.1465, '1961': 82618411978.10527, '1585': 86553823770.947372, '1': 92375624218.947372, '1505': 97999758605.473679, '1465': 92796034640.842102, '811': 97880859917.473679, '931': 88429417525.89473, '1011': 88019286770.526321, '1751': 82628514007.578949, '631': 88480731351.578949, '771': 97290496107.789474, '1791': 92342823882.10527, '891': 88281439393.684204, '1831': 87937100314.947372, '91': 86129621746.526321, '2331': 80365966821.052628, '2211': 92347933103.157898, '2041': 82953580328.421051, '51': 94512071087.157898, '131': 81448989749.89473, '1671': 93398846410.10527, '2411': 86082715216.842102, '2001': 80720667917.473679, '2674': 77878894980.042114, '351': 89760160498.526321, '1385': 83572776097.684204, '2371': 87566141116.631577, '2251': 81296421510.736847, '291': 85004853248.0}","{'211': 93225597682.526321, '571': 86241921562.947372, '2451': 85772490644.210526, '131': 76926028314.947372, '1871': 84072235439.157898, '251': 87975864858.947372, '491': 100298171230.3158, '171': 83902645948.631577, '1631': 88447703363.368423, '1711': 83088269743.157898, '691': 76901305721.263153, '851': 84290466007.578949, '971': 87270892813.473679, 'sum': 2644560697236.21, '1': 87171113822.315796, '3091': 95324873997.473679, '651': 94407284628.210526, '811': 94767261803.789474, '931': 93746034149.052628, '1011': 86749641027.368423, '1751': 78365692119.578949, '891': 89338605352.421051, '2852': 89762885416.421051, '771': 91719362667.789474, '2812': 86882532082.526321, '1791': 95335006639.157898, '611': 88661148510.315796, '2932': 93296402000.842102, '2892': 83669405480.421051, '1831': 84967864212.210526, '91': 86604120495.157898, '2291': 97177984592.842102, '3051': 86285840168.421051, '2331': 88203907287.578949, '2211': 91270059061.89473, '1282': 82330116958.315796, '51': 88780428773.052628, '1671': 82662598332.631577, '2411': 85232476160.0, '1242': 90262135215.157898, '2674': 89455456040.421051, '531': 84987422827.789474, '2371': 97742714772.210526, '2251': 94929670790.736847, '291': 85368504320.0}"
1,X1,5,3841702742554.9473,3882341340213.8945,3837649797029.4575,3883787633502.3164,"{'591': 90535181473.684204, '211': 88839047706.947372, '2291': 75283349072.842102, '2451': 83557762748.631577, '1921': 97174884998.736847, '391': 81888697505.684204, '1871': 96036689812.210526, '251': 86799797194.10527, '171': 81392113556.210526, '1631': 86742704128.0, '1711': 80385027449.263153, '1545': 83628679599.157898, '1425': 79383015208.421051, '851': 95984921977.263153, '971': 83255546933.89473, 'sum': 2619551811601.2456, '1961': 82628270403.368423, '1585': 86556606032.842102, '1': 92378955344.842102, '1505': 98001433653.89473, '1465': 92798919087.157898, '811': 97883375723.789474, '931': 88434518554.947372, '1011': 88015334346.10527, '1751': 82632654848.0, '631': 88482944916.210526, '771': 97297864596.210526, '1791': 92343119225.263153, '891': 88285142177.684204, '1831': 87938409741.473679, '91': 86135808431.157898, '2331': 80374099321.263153, '2211': 92356466580.210526, '2041': 82953676045.473679, '51': 94515907961.263153, '131': 81453417310.315796, '1671': 93404068163.368423, '2411': 86078018613.89473, '2001': 80726917120.0, '2674': 77877190996.614731, '351': 89760641239.578949, '1385': 83578118144.0, '2371': 87562507317.89473, '2251': 81302163671.578949, '291': 85005828096.0}","{'211': 93223433701.052628, '571': 86239530792.421051, '2451': 85766165557.89473, '131': 76923768616.421051, '1871': 84069287181.473679, '251': 87973266701.473679, '491': 100300251998.3158, '171': 83896103127.578949, '1631': 88445353984.0, '1711': 83085678484.210526, '691': 76899128805.052628, '851': 84291050657.684204, '971': 87265672784.842102, 'sum': 2644480437194.1055, '1': 87169218452.210526, '3091': 95321839077.052628, '651': 94408476779.789474, '811': 94763114064.842102, '931': 93748440010.10527, '1011': 86742203553.684204, '1751': 78363776485.052628, '891': 89335191875.368423, '2852': 89764485012.210526, '771': 91710864114.526321, '2812': 86883135272.421051, '1791': 95330245362.526321, '611': 88658110140.631577, '2932': 93295343939.368423, '2892': 83668648367.157898, '1831': 84963807878.736847, '91': 86605335066.947372, '2291': 97177557315.368423, '3051': 86286612803.368423, '2331': 88198834714.947372, '2211': 91273049141.89473, '1282': 82331264269.473679, '51': 88776130560.0, '1671': 82662772089.263153, '2411': 85229837042.526321, '1242': 90265056309.89473, '2674': 89456832727.578949, '531': 84985312741.052628, '2371': 97741217360.842102, '2251': 94925189335.578949, '291': 85367039245.473679}"
1,X1,6,3841342793318.4,3882382131200.0,3837257570484.2246,3883840096256.0005,"{'591': 90530896281.600006, '211': 88829104537.600006, '2291': 75269824102.399994, '2451': 83548418457.600006, '1921': 97169910579.199997, '391': 81879916134.399994, '1871': 96027171225.600006, '251': 86790087884.800003, '171': 81390630912.0, '1631': 86730025779.199997, '1711': 80377125683.199997, '1545': 83621453414.399994, '1425': 79369019392.0, '851': 95972208640.0, '971': 83245030604.800003, 'sum': 2619283561857.0249, '1961': 82622364467.199997, '1585': 86547859865.600006, '1': 92367617228.800003, '1505': 97991813939.199997, '1465': 92790572646.399994, '811': 97871747891.199997, '931': 88430184038.399994, '1011': 88005800755.199997, '1751': 82619083980.800003, '631': 88472785715.199997, '771': 97289008742.399994, '1791': 92334212300.800003, '891': 88276936704.0, '1831': 87930557235.199997, '91': 86119427276.800003, '2331': 80363404083.199997, '2211': 92345629081.600006, '2041': 82947269836.800003, '51': 94508085248.0, '131': 81438650368.0, '1671': 93394857984.0, '2411': 86075807744.0, '2001': 80716691046.399994, '2674': 77898222157.824005, '351': 89753314099.199997, '1385': 83560141209.600006, '2371': 87549592371.199997, '2251': 81285421056.0, '291': 84999687782.399994}","{'211': 93228663603.199997, '571': 86240067174.399994, '2451': 85767133593.600006, '131': 76923355136.0, '1871': 84071403929.600006, '251': 87974974259.199997, '491': 100297471590.39999, '171': 83899676672.0, '1631': 88447404441.600006, '1711': 83086834892.800003, '691': 76897619148.800003, '851': 84289926758.399994, '971': 87271314636.800003, 'sum': 2644549205606.4009, '1': 87172988928.0, '3091': 95324387737.600006, '651': 94407494041.600006, '811': 94763747328.0, '931': 93746285363.199997, '1011': 86772548403.199997, '1751': 78366069964.800003, '891': 89336405606.399994, '2852': 89766083788.800003, '771': 91713514700.800003, '2812': 86881544192.0, '1791': 95328624230.399994, '611': 88658910003.199997, '2932': 93293403340.800003, '2892': 83666848153.600006, '1831': 84963776512.0, '91': 86603051417.600006, '2291': 97177925222.399994, '3051': 86286916403.199997, '2331': 88202513203.199997, '2211': 91270017843.199997, '1282': 82322679398.399994, '51': 88775455539.199997, '1671': 82665202892.800003, '2411': 85230039859.199997, '1242': 90261832908.800003, '2674': 89458160435.199997, '531': 84985632768.0, '2371': 97742875852.800003, '2251': 94931267584.0, '291': 85368046796.800003}"
1,X1,7,3841496501452.8,3882468206182.4,3837463112482.8164,3883940088217.6006,"{'591': 90529912422.399994, '211': 88836236083.199997, '2291': 75270580224.0, '2451': 83552582860.800003, '1921': 97176098816.0, '391': 81882527744.0, '1871': 96037659852.800003, '251': 86795583488.0, '171': 81388837273.600006, '1631': 86740566425.600006, '1711': 80389450956.800003, '1545': 83624588492.800003, '1425': 79375256780.800003, '851': 95979106304.0, '971': 83248764108.800003, 'sum': 2619434062217.2168, '1961': 82616183193.600006, '1585': 86550341222.399994, '1': 92373064089.600006, '1505': 98000658432.0, '1465': 92795893350.399994, '811': 97887032524.800003, '931': 88429338214.399994, '1011': 88010561945.600006, '1751': 82628489625.600006, '631': 88476985344.0, '771': 97295938764.800003, '1791': 92342030745.600006, '891': 88284379545.600006, '1831': 87930622361.600006, '91': 86126519910.399994, '2331': 80360098201.600006, '2211': 92348194406.399994, '2041': 82954552934.399994, '51': 94513163878.399994, '131': 81449154560.0, '1671': 93400222105.600006, '2411': 86080383385.600006, '2001': 80723464601.600006, '2674': 77885390012.416, '351': 89754135347.199997, '1385': 83568451584.0, '2371': 87556868915.199997, '2251': 81289990963.199997, '291': 85003250483.199997}","{'211': 93231158476.800003, '571': 86240746700.800003, '2451': 85770482483.199997, '131': 76928192512.0, '1871': 84076257280.0, '251': 87980554649.600006, '491': 100300310118.39999, '171': 83900957900.800003, '1631': 88453482496.0, '1711': 83088428646.399994, '691': 76901117542.399994, '851': 84294595788.800003, '971': 87269790924.800003, 'sum': 2644626560614.4004, '1': 87175218790.399994, '3091': 95327036620.800003, '651': 94408856780.800003, '811': 94767057305.600006, '931': 93748635238.399994, '1011': 86774371942.399994, '1751': 78362233241.600006, '891': 89337011814.399994, '2852': 89766099763.199997, '771': 91717906841.600006, '2812': 86881142374.399994, '1791': 95335140556.800003, '611': 88660045824.0, '2932': 93297296998.399994, '2892': 83665387520.0, '1831': 84964247961.600006, '91': 86610555699.199997, '2291': 97186079539.199997, '3051': 86286918451.199997, '2331': 88205687193.600006, '2211': 91274802790.399994, '1282': 82327761305.600006, '51': 88779047321.600006, '1671': 82665126707.199997, '2411': 85229149798.399994, '1242': 90261429452.800003, '2674': 89455872819.199997, '531': 84989378150.399994, '2371': 97744640819.199997, '2251': 94928092774.399994, '291': 85371780300.800003}"
1,X1,8,3841258684416.0,3882479779840.0,3837193191100.416,3883947329945.6001,"{'591': 90527810355.199997, '211': 88828895641.600006, '2291': 75264392396.800003, '2451': 83544576819.199997, '1921': 97165629030.399994, '391': 81881509888.0, '1871': 96030939955.199997, '251': 86788169318.399994, '171': 81379470131.199997, '1631': 86735579955.199997, '1711': 80384729497.600006, '1545': 83616583680.0, '1425': 79365322342.399994, '851': 95968874496.0, '971': 83246028800.0, 'sum': 2619260927266.8154, '1961': 82614245376.0, '1585': 86542705459.199997, '1': 92369276108.800003, '1505': 97989548851.199997, '1465': 92785628774.399994, '811': 97880789401.600006, '931': 88423598899.199997, '1011': 88006577766.399994, '1751': 82619063910.399994, '631': 88472141414.399994, '771': 97285502976.0, '1791': 92335711846.399994, '891': 88274999705.600006, '1831': 87929013452.800003, '91': 86125099417.600006, '2331': 80364630016.0, '2211': 92345261670.399994, '2041': 82948127539.199997, '51': 94509299712.0, '131': 81436280012.800003, '1671': 93389817446.399994, '2411': 86074118144.0, '2001': 80714166681.600006, '2674': 77889893666.815994, '351': 89750165504.0, '1385': 83558678937.600006, '2371': 87552814284.800003, '2251': 81283641344.0, '291': 84993880473.600006}","{'211': 93227368857.600006, '571': 86244257792.0, '2451': 85770136780.800003, '131': 76924308684.800003, '1871': 84073752576.0, '251': 87975219200.0, '491': 100301217792.0, '171': 83900666265.600006, '1631': 88447738265.600006, '1711': 83088915660.800003, '691': 76903077888.0, '851': 84291381248.0, '971': 87269992857.600006, 'sum': 2644592194764.8003, '1': 87172879564.800003, '3091': 95327596544.0, '651': 94407805337.600006, '811': 94766748876.800003, '931': 93751799398.399994, '1011': 86772880588.800003, '1751': 78361884262.399994, '891': 89338137395.199997, '2852': 89770329702.399994, '771': 91721366323.199997, '2812': 86888003584.0, '1791': 95330845491.199997, '611': 88663017881.600006, '2932': 93298364416.0, '2892': 83671515545.600006, '1831': 84966204211.199997, '91': 86603806310.399994, '2291': 97184724172.800003, '3051': 86290799411.199997, '2331': 88202523852.800003, '2211': 91276825804.800003, '1282': 82332535603.199997, '51': 88776558592.0, '1671': 82663479296.0, '2411': 85230618214.399994, '1242': 90267860992.0, '2674': 89457490329.600006, '531': 84988752691.199997, '2371': 97742023475.199997, '2251': 94929170841.600006, '291': 85372747366.399994}"
1,X1,9,3840870683701.8945,3882871091846.737,3836833384404.8833,3884329745569.6846,"{'591': 90512356837.052628, '211': 88817255693.473679, '2291': 75260350248.421051, '2451': 83537490135.578949, '1921': 97160213989.052628, '391': 81872682576.842102, '1871': 96018972240.842102, '251': 86781745475.368423, '171': 81373013261.473679, '1631': 86724207454.315796, '1711': 80372328555.789474, '1545': 83608391033.263153, '1425': 79362357140.210526, '851': 95961909355.789474, '971': 83239450947.368423, 'sum': 2619002910461.3052, '1961': 82602749736.421051, '1585': 86535775932.631577, '1': 92361106270.315796, '1505': 97978077399.578949, '1465': 92782206544.842102, '811': 97861329758.315796, '931': 88410842381.473679, '1011': 87995835230.315796, '1751': 82612088185.263153, '631': 88471798191.157898, '771': 97281942797.473679, '1791': 92331015760.842102, '891': 88263999056.842102, '1831': 87919277541.052628, '91': 86116470137.263153, '2331': 80350788338.526321, '2211': 92331164079.157898, '2041': 82939678504.421051, '51': 94498740978.526321, '131': 81424819038.315796, '1671': 93382030389.89473, '2411': 86066630440.421051, '2001': 80706581126.736847, '2674': 77894094050.357895, '351': 89740766154.10527, '1385': 83556838777.263153, '2371': 87542395957.89473, '2251': 81282755961.263153, '291': 84988860739.368423}","{'211': 93240783925.89473, '571': 86253702521.263153, '2451': 85780939614.315796, '131': 76934958457.263153, '1871': 84079907893.89473, '251': 87984745849.263153, '491': 100312983228.63158, '171': 83910340823.578949, '1631': 88458470238.315796, '1711': 83095580025.263153, '691': 76911192171.789474, '851': 84301100085.89473, '971': 87280013096.421051, 'sum': 2644853121455.1577, '1': 87186474253.473679, '3091': 95338973722.947372, '651': 94418722816.0, '811': 94776652422.736847, '931': 93759828183.578949, '1011': 86780035072.0, '1751': 78373320596.210526, '891': 89347318622.315796, '2852': 89778215235.368423, '771': 91726720377.263153, '2812': 86891714021.052628, '1791': 95341294214.736847, '611': 88671463531.789474, '2932': 93309492816.842102, '2892': 83675303720.421051, '1831': 84971439373.473679, '91': 86615151669.89473, '2291': 97188836837.052628, '3051': 86299656192.0, '2331': 88207612658.526321, '2211': 91276131920.842102, '1282': 82337946785.684204, '51': 88788655265.684204, '1671': 82674089984.0, '2411': 85236606221.473679, '1242': 90276152589.473679, '2674': 89464697478.736847, '531': 85001104761.263153, '2371': 97753146637.473679, '2251': 94937536404.210526, '291': 85380733251.368423}"
1,X1,10,3840813260368.8423,3882685645662.316,3836689984729.7334,3884177428264.4209,"{'591': 90514860139.789474, '211': 88817167306.10527, '2291': 75241653948.631577, '2451': 83532901322.10527, '1921': 97158375531.789474, '391': 81870849724.631577, '1871': 96011066529.684204, '251': 86774527461.052628, '171': 81370441404.631577, '1631': 86720530108.631577, '1711': 80367323243.789474, '1545': 83602199605.89473, '1425': 79358381864.421051, '851': 95955445005.473679, '971': 83227690684.631577, 'sum': 2618877620280.0503, '1961': 82605334959.157898, '1585': 86536386452.210526, '1': 92353550659.368423, '1505': 97984518036.210526, '1465': 92779823104.0, '811': 97858399609.263153, '931': 88407826000.842102, '1011': 87994970327.578949, '1751': 82610076833.684204, '631': 88467541800.421051, '771': 97277043981.473679, '1791': 92321939887.157898, '891': 88263352320.0, '1831': 87922028328.421051, '91': 86108300988.631577, '2331': 80355836335.157898, '2211': 92328662932.210526, '2041': 82931205389.473679, '51': 94499071676.631577, '131': 81428448956.631577, '1671': 93382900466.526321, '2411': 86066678298.947372, '2001': 80713408943.157898, '2674': 77872584867.839996, '351': 89738094699.789474, '1385': 83551384198.736847, '2371': 87535776390.736847, '2251': 81284255959.578949, '291': 84987168444.631577}","{'211': 93231217394.526321, '571': 86248610115.368423, '2451': 85774852527.157898, '131': 76928263437.473679, '1871': 84078390649.263153, '251': 87985499944.421051, '491': 100311379752.42105, '171': 83906654854.736847, '1631': 88454942935.578949, '1711': 83089846487.578949, '691': 76907684702.315796, '851': 84295309635.368423, '971': 87271896549.052628, 'sum': 2644740329256.4204, '1': 87181986330.947372, '3091': 95335496003.368423, '651': 94419353600.0, '811': 94771493187.368423, '931': 93753619509.89473, '1011': 86782668153.263153, '1751': 78367289559.578949, '891': 89342556483.368423, '2852': 89771903083.789474, '771': 91722028517.052628, '2812': 86894871821.473679, '1791': 95337846676.210526, '611': 88668209152.0, '2932': 93304459479.578949, '2892': 83675614585.263153, '1831': 84967541706.10527, '91': 86608945583.157898, '2291': 97185413012.210526, '3051': 86295941766.736847, '2331': 88208270605.473679, '2211': 91276750632.421051, '1282': 82333348486.736847, '51': 88783807326.315796, '1671': 82668351272.421051, '2411': 85235184262.736847, '1242': 90276053423.157898, '2674': 89463447552.0, '531': 84994173035.789474, '2371': 97753392828.631577, '2251': 94933778863.157898, '291': 85379082778.947372}"
