XscanNumber_YscanNumber,Type,BCID,xsec,xsecErr,normChange,normChangeErr
1_2,XY,2371,490.1801257651594,1.9849722564981191,-999.0,-999.0
1_2,XY,2251,485.9563488658463,3.149473793064724,-999.0,-999.0
1_2,XY,291,488.85018873939373,2.8583675679562512,-999.0,-999.0
4_3,XY,211,490.0102687484104,2.1334361161245425,-999.0,-999.0
4_3,XY,2291,490.59519857016545,2.549923751511116,-999.0,-999.0
4_3,XY,2451,487.499293374437,2.9519871035439533,-999.0,-999.0
4_3,XY,131,494.04685753689625,2.836981216029611,-999.0,-999.0
4_3,XY,1871,485.00298529192287,2.8672177645704693,-999.0,-999.0
4_3,XY,251,487.4939227955874,3.1402008793292806,-999.0,-999.0
4_3,XY,171,489.9645429175652,2.850814353411697,-999.0,-999.0
4_3,XY,1631,492.3431133801134,2.4504153823680683,-999.0,-999.0
4_3,XY,1711,490.7268801010583,3.0194915107067857,-999.0,-999.0
4_3,XY,1831,489.8256113856139,2.808823227502911,-999.0,-999.0
4_3,XY,851,486.8695124760946,2.9580414430355977,-999.0,-999.0
4_3,XY,971,492.2056968971606,2.6233686602994117,-999.0,-999.0
4_3,XY,sum,16.068827377073003,0.016555559409673168,-999.0,-999.0
4_3,XY,1,489.4444362189536,1.4836662589399083,-999.0,-999.0
4_3,XY,811,489.54981823704657,2.511946491521556,-999.0,-999.0
4_3,XY,931,492.9730536321554,2.262850248491145,-999.0,-999.0
4_3,XY,1671,488.8002921613559,2.9422066834677745,-999.0,-999.0
4_3,XY,1751,488.4811832013882,2.9054555493542127,-999.0,-999.0
4_3,XY,891,489.8264649763739,2.5892401053709624,-999.0,-999.0
4_3,XY,771,494.8360825912301,2.6532581613602857,-999.0,-999.0
4_3,XY,1791,488.32814527674753,2.4030500995810766,-999.0,-999.0
4_3,XY,91,489.0537028473693,3.0656045450418445,-999.0,-999.0
4_3,XY,2331,493.6266706411217,2.582111679367846,-999.0,-999.0
4_3,XY,2211,494.7953713817643,1.7053496456109558,-999.0,-999.0
4_3,XY,51,496.17261283688913,5.702572563420013,-999.0,-999.0
4_3,XY,1011,491.19960348651006,4.2892457602698375,-999.0,-999.0
4_3,XY,2411,488.8043106593351,2.9570802117122845,-999.0,-999.0
4_3,XY,2674,492.3788774082717,3.093951544174791,-999.0,-999.0
4_3,XY,2371,490.35017199413323,1.9085664340705606,-999.0,-999.0
4_3,XY,2251,487.71423767117585,2.756315592895304,-999.0,-999.0
4_3,XY,291,491.8236258674853,2.2447960195547685,-999.0,-999.0
5_6,XY,211,483.80536397035905,4.378219205543097,-999.0,-999.0
5_6,XY,2291,480.59071147536287,7.15494150906423,-999.0,-999.0
