Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,Const,ConstErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
1,X,51,0.1265386068462489,0.0002520665930559439,1.9999999999364158,1.4961028991503134,96.13711027063945,0.29254522927222837,0.006120545550031498,0.0026978084198059638,-0.00421622061733139,0.0002973669587945856,0.4339838979698406,0.03909926056313939,0.1265386068462489,0.0002520665930559439,96.13711027063945,0.29254522927222837,30.49327333174595,0.11090486230862,0,41.82797800090261,19
1,X,771,0.1254410208161986,0.00024289969560795267,1.9999999966174797,1.4048527575581458,96.90258923175205,0.28830426658169017,0.012124216833467816,0.0027603699602034293,-0.0035305558816756157,0.0002838158302577629,0.40098252406820645,0.03874992721301698,0.1254410208161986,0.00024289969560795267,96.90258923175205,0.28830426658169017,30.46946967048042,0.10816150123577466,0,38.150473475818345,19
1,X,1631,0.12398494479484583,0.0002442436851930784,1.0000167037023677,0.019596811406234704,99.35043755746808,0.28962431185303217,0.990001019256433,0.7559324811790018,-0.003681587664931376,0.0003017605813097466,0.5824300208378095,0.02059510726530067,0.12398494479484583,0.0002442436851930784,99.35043755746808,0.28962431185303217,30.87654310170284,0.10863523365445259,0,32.30698673156085,19
1,X,2211,0.12406668433489658,0.0002563958175338901,0.5000000000005047,0.27227089216088507,98.70343873293442,0.30249163273891355,0.992220473328171,0.003123622018151473,-0.003029670869662491,0.00029279119201905846,0.5130382605830152,0.04649612272756051,0.12406668433489658,0.0002563958175338901,98.70343873293442,0.30249163273891355,30.695689521114495,0.11346162762019762,0,55.92422332571278,19
1,X,2674,0.12086315788626466,0.0002504571791149828,1.999999999999625,1.228748033105103,104.61414351135028,0.34015854307294546,0.005890204011115008,0.0031549748032748126,-0.005193091696594323,0.00030121332908452893,0.5859903824806894,0.045435982550845744,0.12086315788626466,0.0002504571791149828,104.61414351135028,0.34015854307294546,31.693797237098437,0.12220321228297422,0,49.452407906988746,19
1,X,sum,0.00017863396440083814,0.004824561230055105,0.90218102093976,0.12416230921338553,1.1,0.9873125120721375,0.7708593666254036,0.2828280882341563,-0.012121387662524784,0.48666426339228774,0.3,0.022311344805281023,0.00017863396440083814,0.004824561230055105,1.1,0.9873125120721375,0.0004925458405742253,0.013310063654000155,0,2.2500000000000004,19
10,Y,51,0.11281488266045499,0.00023500400184832718,1.0004455357965307,0.06454466553970156,99.32175182174636,0.2904662385707866,0.9995263738762631,0.7215602973788271,-0.005099760604888817,0.0002821043244172151,0.6168574235094606,0.021476689559491724,0.11281488266045499,0.00023500400184832718,99.32175182174636,0.2904662385707866,28.086699073676087,0.10084637745710076,0,23.193659929992915,19
10,Y,771,0.11293785218283679,0.00022109067996552257,0.500000000040364,0.9407418843481153,99.6765470808235,0.2979973565251868,0.9985486848752199,0.0023003055063628985,-0.005294403531364067,0.00027131715716599314,0.5079181182655158,0.027542906606704193,0.11293785218283679,0.00022109067996552257,99.6765470808235,0.2979973565251868,28.217754029435252,0.10083767367600686,0,41.484793602135454,19
10,Y,1631,0.11079932140382988,0.00025723492954831144,1.4910494955373066,0.5643667826516932,103.3194388681151,0.3413310347299401,0.008169198618486029,0.02074689576407754,-0.005037214243808427,0.0002798374740509075,0.575929120129571,0.02926303130302621,0.11079932140382988,0.00025723492954831144,103.3194388681151,0.3413310347299401,28.695187942708028,0.11586621698525122,0,38.811786552227794,19
10,Y,2211,0.11126711822813085,0.0002202266098946431,1.000068033336318,0.018750815861681425,101.86043718318722,0.293739040186324,0.9900801033555016,0.7557731044683376,-0.005141579782131033,0.0002715809252631447,0.6039440848694362,0.020626513362855092,0.11126711822813085,0.0002202266098946431,101.86043718318722,0.293739040186324,28.409416257976762,0.09936568395745458,0,35.873813391548566,19
