Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
10,Y,2674,0.10904197663889234,0.0,1.716381647868781,0.26968245865544516,0.31305256476635834,0.0011203452001911085,0.003349671535422538,0.0036594529126096065,-0.005091063528577489,0.00030610816628936653,0.10904197663889234,0.0,0.31305256476635834,0.0011203452001911085,0.08556593805913379,0.00030622137875134904,0,26.473883720022968,19
10,Y,sum,1.0796108182577608e-05,0.0,1.0000000218083227,1.2028633722977044e-06,0.22000014540552887,8.594517021575976e-07,0.7379198211154754,1.871980511041859e-07,-1.4098448263050808e-05,3.2379811307827126e-07,1.0796108182577608e-05,0.0,0.22000014540552887,8.594517021575976e-07,5.953606540753016e-06,2.3258335879709804e-11,0,1.0484532287150467e-12,20
2,Y,51,0.116290191596529,0.0,1.5921047269847688,0.20364056987209533,0.28275147877650453,0.0009631591841992582,0.0062933302023177595,0.005889421497700331,-0.006684040846339784,0.0002945138911360488,0.116290191596529,0.0,0.28275147877650453,0.0009631591841992582,0.08242100488330072,0.0002807573214746332,0,31.222225046033998,17
2,Y,771,0.11640618480182938,0.0,0.9999993795145429,0.0004788601076843868,0.2838004362349089,0.0008629732766258225,0.5251084187480836,0.6344717213352178,-0.0073918059692970085,0.00029066696249915413,0.11640618480182938,0.0,0.2838004362349089,0.0008629732766258225,0.08280928758405412,0.00025180441295132516,0,33.83849632552279,20
2,Y,1631,0.11391263818305515,0.0,1.000453009380175,9.127821475679315,0.2944714179429421,8.091054076755921e-05,1.0203504707817501e-12,0.9988308313108328,-0.006574285570417092,3.12702727702231e-05,0.11391263818305515,0.0,0.2944714179429421,8.091054076755921e-05,0.08408237916931784,2.310292392768206e-05,0,48.079279027203555,18
2,Y,2211,0.11476845366405211,0.0,0.9999996935739697,0.0004904795103282122,0.2912125149656562,0.0009050151611323387,0.8449083899440184,0.7271041990001468,-0.006681715920738992,0.00029293763558643424,0.11476845366405211,0.0,0.2912125149656562,0.0009050151611323387,0.08377655533677038,0.000260356436728556,0,32.52290421482526,17
2,Y,2674,0.11110658084937487,0.0,0.5356499214359045,0.15427676185236971,0.31015270862515654,0.0010809989766680517,0.9986127248988119,0.002188852237116956,-0.006569935696332381,0.0003073030030678277,0.11110658084937487,0.0,0.31015270862515654,0.0010809989766680517,0.08637842788144298,0.0003010613467151301,0,38.717935072946986,16
2,Y,sum,1.0796108182577608e-05,0.0,1.0000000218083227,1.2028633722977044e-06,0.22000014540552887,8.594517021575976e-07,0.7379198211154754,1.871980511041859e-07,-1.4098448263050808e-05,3.2379811307827126e-07,1.0796108182577608e-05,0.0,0.22000014540552887,8.594517021575976e-07,5.953606540753016e-06,2.3258335879709804e-11,0,1.0484532287150467e-12,20
3,Y,51,0.1157978344274915,0.0,0.6992043722541792,0.0906236870017017,0.2822495612558232,0.0009583040916349428,0.9886839169865157,0.013531616490248477,-0.0005576438471657719,0.00029999675015826663,0.1157978344274915,0.0,0.2822495612558232,0.0009583040916349428,0.08192635768925272,0.00027815938291290775,0,32.69575902152901,18
3,Y,771,0.11630130990468057,0.0,0.9999997737591985,0.0005436977820899025,0.28170043497035807,0.0008654698511002257,0.21356172311120508,0.5367340613464299,-0.00019643873336713178,0.0002894533961371774,0.11630130990468057,0.0,0.28170043497035807,0.0008654698511002257,0.08212248036183148,0.0002523053642363539,0,25.706646285118584,17
3,Y,1631,0.11351084590202146,0.0,0.7068080897110225,0.11622537439395891,0.2953417193399253,0.0010265142661455284,0.9914992631075705,0.013073450704894629,-0.0003158313759040767,0.00030326438513543475,0.11351084590202146,0.0,0.2953417193399253,0.0010265142661455284,0.08403343049700966,0.00029207358659358903,0,27.70937761575027,16
3,Y,2211,0.11432673851910481,0.0,0.9999994634841556,0.0004471288842635146,0.2918447224616579,0.0009121694340543385,0.90698585560013,0.9466395127944447,-0.000422950527188053,0.0002911748384883696,0.11432673851910481,0.0,0.2918447224616579,0.0009121694340543385,0.08363529490902978,0.00026140462291265247,0,16.36078138095842,17
